name1,type1,name2,type2,nb_ints,nb_multi,in_libs,fisher_pvalue,fisher_fdr,odds_ratio,bp_pvalue,bp_fdr,meanlen1,nms1,meanlen2,nms2
VCA0235,CDS_UTRS,Spot42,sRNA,77,4,2,1.0,1.0,0.20607753181102823,1.1937023334106164e-6,6.992793915923582e-5,36,0.2703,44,0.1622
VC1740,CDS_UTRS,Spot42,sRNA,77,2,2,1.0,1.0,0.3189723884609117,1.9966915560749513e-22,7.56051598341598e-20,38,0.5714,38,0.381
rfbU,CDS_UTRS,Spot42,sRNA,77,8,2,1.0,1.0,0.0821250332532687,0.2420796085797094,0.48343643726368496,34,0.7368,37,0.1579
VC0034,CDS_UTRS,Spot42,sRNA,77,14,2,1.0,1.0,0.1922733731393867,2.33166289604365e-6,0.00012474953546402548,34,0.5833,52,0.25
VC2733,CDS_UTRS,Spot42,sRNA,76,5,2,1.0,1.0,0.08982420618036452,0.6289662751817473,0.7973830688548594,71,0.2222,33,0.2222
Spot42,sRNA,VC0910,CDS_UTRS,76,14,2,1.0,1.0,0.03804733425354367,0.42461363617572734,0.6607042081227055,37,0.2353,30,0.0
VC0061,CDS_UTRS,Spot42,sRNA,76,5,2,1.0,1.0,0.20180740897654706,0.0008445887244892352,0.014741856953641759,31,0.2857,43,0.4286
VCA0804,CDS_UTRS,Spot42,sRNA,76,8,2,1.0,1.0,0.020982446252916107,2.0362052379455735e-9,2.0202506677900253e-7,32,0.3462,41,0.7308
VCA0960,CDS_UTRS,Spot42,sRNA,76,9,2,1.0,1.0,0.06398966043167816,0.01288622077940052,0.07861417114805357,36,0.375,43,0.875
VC1051,CDS_UTRS,Spot42,sRNA,76,4,2,1.0,1.0,0.027667399176338765,0.21801606731394857,0.45327101782850404,37,0.2857,37,0.2857
VC0695,CDS_UTRS,Spot42,sRNA,75,7,2,1.0,1.0,0.05180453008155298,0.017487458943646624,0.09673826801199563,38,0.2,36,0.1
VCA0567,CDS_UTRS,Spot42,sRNA,75,4,2,1.0,1.0,0.3603360287352998,0.031208088539698794,0.13817023413674376,39,0.4286,37,0.2381
VC1098,CDS_UTRS,Spot42,sRNA,75,17,2,1.0,1.0,0.09056656480610659,0.006653925637905174,0.05406254228512961,35,0.4074,43,0.7037
VC0827,CDS_UTRS,Spot42,sRNA,75,15,2,1.0,1.0,0.05098224905212035,0.0020027755576261684,0.026338850835955822,46,0.1739,29,0.3043
mukB,CDS_UTRS,Spot42,sRNA,75,6,2,1.0,1.0,0.046332791108735755,0.00244296299946948,0.029504142197444887,38,0.6667,36,0.2
VC0820,CDS_UTRS,Spot42,sRNA,75,5,2,1.0,1.0,0.13732710438139045,4.090278098319315e-5,0.0014939426263949965,35,0.3684,36,0.2632
VC1886,CDS_UTRS,Spot42,sRNA,75,13,2,1.0,1.0,0.049970265448308473,0.0011371916949928051,0.017920028597754534,59,0.5,35,0.45
glmM,CDS_UTRS,Spot42,sRNA,74,8,2,1.0,1.0,0.14666279076523736,0.0024185366712880093,0.029240679135003157,37,0.7273,34,0.2727
Spot42,sRNA,VCA0130,CDS_UTRS,74,7,2,1.0,1.0,0.33162402431122984,0.015732057924729273,0.09015712574765025,39,0.3929,33,0.1786
xseA:VC0745,IGR,Spot42,sRNA,74,7,2,0.9999839048038328,1.0,0.6144727020110483,1.4080229969068917e-36,1.226247228006212e-33,31,0.1364,41,0.5455
VC1213,CDS_UTRS,Spot42,sRNA,74,4,2,1.0,1.0,0.11829531113323721,1.843982845806461e-8,1.5541206391092068e-6,35,0.5625,43,0.1875
tolB,CDS_UTRS,Spot42,sRNA,74,4,2,1.0,1.0,0.07203916548479876,0.021715807401971217,0.10983459379066308,39,0.2857,42,0.2143
Spot42,sRNA,VC0490,CDS_UTRS,74,19,2,1.0,1.0,0.027597452152274757,0.10200229847647596,0.2895743306946363,40,0.2308,28,0.2308
VC0031,CDS_UTRS,Spot42,sRNA,74,9,2,1.0,1.0,0.05811664737906073,0.39852142801481627,0.6348109590137243,40,0.3871,35,0.2258
VC0420,CDS_UTRS,Spot42,sRNA,73,4,2,1.0,1.0,0.08820857374340227,8.931297025366949e-9,7.919049684901435e-7,35,0.3571,38,0.2143
pepN,CDS_UTRS,Spot42,sRNA,73,3,2,1.0,1.0,0.1209502852843185,3.393227237503142e-6,0.00017486163320363824,33,0.1852,42,0.2963
VC2201,CDS_UTRS,Spot42,sRNA,72,8,2,1.0,1.0,0.07053434209791777,0.007508792171756304,0.05813189583136417,34,0.5652,38,0.3043
VC1258,CDS_UTRS,Spot42,sRNA,72,14,2,1.0,1.0,0.043134744079384106,0.014522030946869815,0.08732088352417391,35,0.3182,38,0.4091
VC1204,CDS_UTRS,Spot42,sRNA,72,6,2,0.00020619736012952183,0.0034723806248962985,1.6990281057251548,2.551655590411511e-15,5.464516853334554e-13,27,0.32,62,0.2
VC2772,CDS_UTRS,Spot42,sRNA,72,8,2,1.0,1.0,0.05679729216943652,0.0011224042508429265,0.017704803297508436,31,0.0588,42,0.7059
VC0533,CDS_UTRS,Spot42,sRNA,71,9,2,1.0,1.0,0.08357009225896447,0.00010621815689519011,0.0032432743886255926,37,0.8,34,1.2
VC0567,CDS_UTRS,Spot42,sRNA,71,7,2,1.0,1.0,0.06953640219284496,0.1898621149358986,0.4251759215676886,49,0.5909,33,0.2273
VC0013,CDS_UTRS,Spot42,sRNA,71,3,2,1.0,1.0,0.06426668463930973,6.769855431531608e-7,4.2113336395149124e-5,38,0.2174,39,0.2609
VC0431,CDS_UTRS,Spot42,sRNA,71,4,2,1.0,1.0,0.2777590433830311,0.35086739839495407,0.5946698551328693,40,0.4118,35,0.4706
tRNA-Cys-2:VCA0751,IGR,Spot42,sRNA,71,6,2,1.0,1.0,0.04603728465608732,0.00010842345713048834,0.003290656391915545,37,0.1905,38,0.1905
VC1055,CDS_UTRS,Spot42,sRNA,71,6,2,1.0,1.0,0.11311138235221842,0.0005483842539481686,0.01092322902381484,41,0.5263,34,0.2105
VC0913,CDS_UTRS,Spot42,sRNA,71,5,2,0.9999986915462606,1.0,0.57421428016127,0.0001770687055022386,0.004719830175913701,37,0.4,36,0.2857
VCA0192,CDS_UTRS,Spot42,sRNA,71,6,2,1.0,1.0,0.2941169723002337,6.943026138226577e-6,0.00032470246523886475,36,0.4545,42,0.5
VC1711:VC1713,IGR,Spot42,sRNA,70,0,2,7.083066584327417e-34,1.0378146028171587e-31,18.642275534392176,1.30542140582865e-7,9.518161414907481e-6,36,0.4516,36,0.2903
VCA1038,CDS_UTRS,Spot42,sRNA,70,4,2,1.0,1.0,0.2701613412974872,6.382131127686359e-6,0.00030134808428866535,28,0.1429,41,0.3571
ileS,CDS_UTRS,Spot42,sRNA,70,3,2,1.0,1.0,0.034968671385682354,0.06135599846699906,0.20745818350038536,37,0.375,35,0.125
RyhB,sRNA,Spot42,sRNA,70,9,2,1.0,1.0,0.031153813898628504,0.11931763717467128,0.31447714177974745,32,0.3571,41,0.2857
Vcr207,sRNA,Spot42,sRNA,69,0,2,1.0,1.0,0.007981118713335874,0.6349118295902705,0.80433521545013,36,0.3571,37,0.6429
VC1084,CDS_UTRS,Spot42,sRNA,69,3,2,0.8790456825205087,1.0,0.8632841198046153,0.00013091565065072744,0.0038177297928205776,37,0.9167,47,0.375
Spot42,sRNA,deoA,CDS_UTRS,69,8,2,1.0,1.0,0.04799742565886475,0.10107416849691547,0.28732072683265264,39,0.4375,36,0.0625
VC0491,CDS_UTRS,Spot42,sRNA,69,18,2,1.0,1.0,0.10059488046078544,0.0011542048633033535,0.01815163149891255,34,0.5625,40,0.125
VCA1023,CDS_UTRS,Spot42,sRNA,69,0,2,0.9999999999948503,1.0,0.45856381413294145,1.6168330236881266e-6,9.123757323952415e-5,36,0.5185,37,0.3333
dnaG,CDS_UTRS,Spot42,sRNA,69,10,2,1.0,1.0,0.13538528194561486,0.11809199578904059,0.31148770769756323,45,0.6154,35,0.2308
glyS,CDS_UTRS,Spot42,sRNA,69,12,2,1.0,1.0,0.0656118471922365,0.0018260853016078271,0.024362156814752088,32,0.2778,37,0.2222
VCA0675,CDS_UTRS,Spot42,sRNA,69,7,2,1.0,1.0,0.10154816758023558,0.014867523247703721,0.08912902224107526,36,1.1818,41,0.5
engA,CDS_UTRS,Spot42,sRNA,68,8,2,1.0,1.0,0.06914212477455997,0.00535041461721775,0.047802444786520515,35,0.6061,45,0.1818
VC0767,CDS_UTRS,Spot42,sRNA,67,1,2,1.0,1.0,0.044961632195364386,0.0366928128151694,0.15519206568453447,41,0.381,33,0.4762
VCA0917,CDS_UTRS,Spot42,sRNA,67,3,2,0.9999999999766145,1.0,0.464308372279032,0.008731116335355258,0.06386874750177139,30,0.45,39,0.25
Spot42,sRNA,VC0821,CDS_UTRS,67,10,2,1.0,1.0,0.05358343271838523,0.10659784587853487,0.3015898699756512,36,0.5789,42,0.2105
rplA,CDS_UTRS,Spot42,sRNA,67,9,2,1.0,1.0,0.03082036444278582,1.645016419172282e-8,1.3939246697420827e-6,30,0.2857,40,0.1429
VC2765,CDS_UTRS,Spot42,sRNA,67,8,2,1.0,1.0,0.04013922737443719,6.025216151136315e-8,4.689796098731038e-6,35,0.3158,38,0.5789
QrrX,sRNA,Spot42,sRNA,67,2,2,1.0,1.0,0.07382558838889484,0.9011072153203377,0.947083306211427,34,0.4348,42,0.5217
VC0179,CDS_UTRS,Spot42,sRNA,67,7,2,1.0,1.0,0.2363193250001135,0.0004521166353215708,0.009706204873497683,33,0.3571,38,0.0714
Spot42,sRNA,VC1649,CDS_UTRS,67,10,2,1.0,1.0,0.054450580593443695,0.020790431037334908,0.10575473912241855,41,0.6333,37,0.0333
VCA0513,CDS_UTRS,Spot42,sRNA,66,4,2,1.0,1.0,0.23912702693586008,5.98827682559166e-6,0.0002857144592929036,40,0.2632,42,0.2632
rnpA,CDS_UTRS,Spot42,sRNA,66,9,2,1.0,1.0,0.038877419108974576,0.5991881139757491,0.7856037529947676,37,0.4444,36,0.3704
VC2153,CDS_UTRS,Spot42,sRNA,66,0,2,0.9822192416730322,1.0,0.7642017075678726,3.9838482129378956e-19,1.1480073778613427e-16,24,0.4091,39,0.5
miaA,CDS_UTRS,Spot42,sRNA,66,2,2,1.0,1.0,0.04077952979151499,0.008701076317893778,0.06367277218493439,40,0.3684,36,0.4211
secA,CDS_UTRS,Spot42,sRNA,66,8,2,1.0,1.0,0.05191025391545627,6.154473645536321e-16,1.4105081836572584e-13,35,0.4348,41,0.4348
grxA,CDS_UTRS,Spot42,sRNA,66,7,2,1.0,1.0,0.02709117276633793,0.07698243157045044,0.2387948948429164,38,0.1765,45,0.2941
VC0596,CDS_UTRS,Spot42,sRNA,65,1,2,1.0,1.0,0.12134115197809431,0.010531376493011717,0.07032971124637909,45,0.5,34,0.3333
VC0008,CDS_UTRS,Spot42,sRNA,65,1,2,0.9999999791515932,1.0,0.5156216982909677,0.9692520488653492,0.9823363311495784,42,0.3125,38,0.1875
Spot42,sRNA,VC0478,CDS_UTRS,65,13,2,1.0,1.0,0.06246607433149096,0.38793953255784547,0.6198949788268875,46,0.4783,46,0.1739
VCA0489,CDS_UTRS,Spot42,sRNA,65,0,2,0.9999589184027526,1.0,0.6119781720992339,8.46211574332633e-26,4.0198126913797645e-23,34,0.1765,49,0.2941
VC1193,CDS_UTRS,Spot42,sRNA,65,2,2,1.0,1.0,0.05995700499212336,0.29908389301525706,0.5426880250579638,36,0.4737,37,0.4211
murP,CDS_UTRS,Spot42,sRNA,65,14,2,1.0,1.0,0.07900277698417171,0.7109664421865713,0.8485801843311351,31,0.2778,33,0.3333
VCA0658,CDS_UTRS,Spot42,sRNA,65,3,2,1.0,1.0,0.31513331186424415,0.005465589596129547,0.04858226107215128,38,0.3333,38,0.4167
VC2185,CDS_UTRS,Spot42,sRNA,65,7,2,1.0,1.0,0.13934578631188663,0.7751239383145476,0.8817466497689876,34,0.5333,36,0.2
VC2430:VC2421,IGR,Spot42,sRNA,65,1,2,1.0,1.0,0.22775648158128875,0.09029139432663645,0.2732959007763054,41,0.5,36,0.4545
ruvB,CDS_UTRS,Spot42,sRNA,65,23,2,1.0,1.0,0.05905076427053074,0.0009861628124303804,0.016760030654084653,34,0.3333,34,0.4286
VC0341,CDS_UTRS,Spot42,sRNA,64,2,2,1.0,1.0,0.12080536143677578,0.13952403334430646,0.34678216666147677,33,0.6316,35,0.2105
Spot42,sRNA,VCA1043,CDS_UTRS,64,6,2,1.0,1.0,0.08785335491354793,0.34242107942596245,0.5814029986458065,38,0.9,40,0.1
greA,CDS_UTRS,Spot42,sRNA,64,1,2,1.0,1.0,0.2975170586522329,0.015716380492192792,0.09015712574765025,36,0.2,45,0.05
asnC,CDS_UTRS,Spot42,sRNA,64,2,2,1.0,1.0,0.11537193146594185,2.025271090327907e-5,0.0008315493626557971,40,0.3571,35,0.4286
obgE,CDS_UTRS,Spot42,sRNA,64,4,2,1.0,1.0,0.03313559569244146,0.9906489569513448,0.9940564027232124,37,0.5,37,0.2308
VC0029,CDS_UTRS,Spot42,sRNA,64,13,2,1.0,1.0,0.14865812843662493,0.0029323114646951907,0.03230323329785998,30,0.2381,39,0.1429
Spot42,sRNA,sdhC,CDS_UTRS,64,13,2,1.0,1.0,0.06355727622793174,0.01922921000103561,0.10361439170297138,44,0.6429,26,0.0
VCA0573,CDS_UTRS,Spot42,sRNA,64,9,2,1.0,1.0,0.3503825943787501,1.612306289746396e-12,2.4071272246973767e-10,30,0.5789,51,0.1579
VCA0199,CDS_UTRS,Spot42,sRNA,64,9,2,1.0,1.0,0.2982608898495538,6.241492060256538e-6,0.00029595546834541305,33,0.7778,40,0.2593
VC2202,CDS_UTRS,Spot42,sRNA,63,4,2,1.0,1.0,0.06464007095854964,0.009234515461535212,0.06724988910067746,37,0.0714,34,0.3571
VC2352,CDS_UTRS,Spot42,sRNA,63,3,2,1.0,1.0,0.019929838511206326,0.5066615930793477,0.7232973741399207,37,0.3333,37,0.0
VC0428,CDS_UTRS,Spot42,sRNA,63,8,2,1.0,1.0,0.05692846222636097,0.1348270970198494,0.34678216666147677,38,0.5,39,0.1875
Spot42,sRNA,VCA0181,CDS_UTRS,63,16,2,1.0,1.0,0.027693120274585686,5.538814045739996e-7,3.512441615850701e-5,40,0.4211,31,0.0526
VC2061,CDS_UTRS,Spot42,sRNA,63,4,2,1.0,1.0,0.11501544414988085,3.563079726179313e-7,2.360758681467969e-5,37,0.5,35,0.3333
VC1008,CDS_UTRS,Spot42,sRNA,63,1,2,0.9258796768572597,1.0,0.8270712046739587,0.0001742332094574462,0.004719830175913701,24,0.3684,41,0.1053
Vcr091:VCA0078,IGR,Spot42,sRNA,62,3,2,1.0,1.0,0.18930859002016195,0.6174714317164925,0.7938153832432258,51,0.6429,39,0.2143
VCA0983,CDS_UTRS,Spot42,sRNA,62,2,2,0.9999999999999445,1.0,0.41500127083108684,1.6950007963696305e-11,2.270166636090789e-9,33,0.4,51,0.3333
ftsA,CDS_UTRS,Spot42,sRNA,62,6,2,1.0,1.0,0.005347992626717883,0.07872670875796206,0.24335205896430273,39,0.5625,38,0.3125
fliS,CDS_UTRS,Spot42,sRNA,62,8,2,1.0,1.0,0.22863395259795502,1.6719723399091866e-11,2.2440216433976362e-9,33,0.4211,39,0.1579
prmA,CDS_UTRS,Spot42,sRNA,62,5,2,0.9812114003638737,1.0,0.7603930391483282,1.48229054690063e-5,0.000632462794537933,36,0.3529,39,0.1176
VCA0133,CDS_UTRS,Spot42,sRNA,62,1,2,0.9989208001575762,1.0,0.6719735096024452,1.0404411129709085e-20,3.485077558793709e-18,33,0.6,43,0.2667
VC1274,CDS_UTRS,Spot42,sRNA,62,3,2,1.0,1.0,0.01989239613209318,1.746212161831219e-7,1.2397631834827246e-5,31,0.375,57,0.3125
VC0183,CDS_UTRS,Spot42,sRNA,62,9,2,0.9999999047749502,1.0,0.524166530100945,0.23646360636980523,0.48343643726368496,35,0.4091,42,0.2727
VC0523,CDS_UTRS,Spot42,sRNA,62,3,2,1.0,1.0,0.2713043445194314,1.059645357565563e-6,6.268382095950671e-5,48,0.8571,33,0.0714
VC0354,CDS_UTRS,Spot42,sRNA,61,4,2,1.0,1.0,0.15903112113836862,5.11941853085099e-7,3.264972692161363e-5,37,0.8929,38,0.3571
Spot42,sRNA,VC1189:VC1198,IGR,61,11,2,1.0,1.0,0.07327257539037965,0.23650115848224912,0.48343643726368496,38,0.6429,30,0.1429
VC0929,CDS_UTRS,Spot42,sRNA,61,3,2,0.9999984499259089,1.0,0.5547060842018986,0.00011789082198204669,0.0034777570635208133,35,1.04,41,0.12
rbsC,CDS_UTRS,Spot42,sRNA,61,3,2,0.9999921029994531,1.0,0.5772328158891931,0.11895592143438394,0.31361870427004535,42,1.2778,34,0.3889
VC0965,CDS_UTRS,Spot42,sRNA,61,3,2,1.0,1.0,0.09943240203911727,0.0012942680667316318,0.020056549098159755,37,0.5625,41,0.5625
Spot42,sRNA,hfq,CDS_UTRS,61,6,2,1.0,1.0,0.0507130347267916,0.0349310188656807,0.1485501703494612,37,0.4762,38,0.7619
ilvM,CDS_UTRS,Spot42,sRNA,60,9,2,1.0,1.0,0.36551988495111715,0.0046673425410629086,0.04301352149791932,35,0.4286,37,0.2143
VC0835,CDS_UTRS,Spot42,sRNA,60,13,2,0.9999956389577682,1.0,0.566332417738883,0.0019565743700312665,0.02585706553657405,37,0.35,36,0.1
VCA0202:Vcr095,IGR,Spot42,sRNA,60,3,2,0.27588601528224366,0.5415516499615319,1.101990518195831,4.515796750343711e-18,1.2121666612626385e-15,32,0.2941,44,0.3529
VC1849,CDS_UTRS,Spot42,sRNA,60,0,2,1.0,1.0,0.3484388410914036,1.4901399127186746e-11,2.0068497680206606e-9,36,0.3889,40,0.2222
Spot42,sRNA,VC1871,CDS_UTRS,60,6,2,1.0,1.0,0.16406775334033952,0.04669923109829756,0.1820426932270185,39,0.6667,28,0.0
ubiE,CDS_UTRS,Spot42,sRNA,60,0,2,1.0,1.0,0.293950086476844,4.512775284366837e-18,1.2121666612626385e-15,34,0.45,43,0.2
Spot42,sRNA,VC0078,CDS_UTRS,60,7,2,1.0,1.0,0.003578027782301333,0.004199321712492714,0.041402142785772506,35,0.3,38,0.1
VCA0451:VCA0455,IGR,Spot42,sRNA,60,0,2,1.0,1.0,0.205409801273268,0.73194359725552,0.861062872424805,40,0.5,37,0.25
VCA0245,CDS_UTRS,Spot42,sRNA,60,1,2,3.5342720713458866e-21,3.3867465804987415e-19,7.989520538547319,1.5940217246343746e-8,1.3525683869791206e-6,36,0.25,51,0.55
Vcr051,sRNA,Spot42,sRNA,59,6,2,1.0,1.0,0.022196857331568245,0.4336716062277989,0.6607042081227055,40,0.3333,38,0.2222
VC0002,CDS_UTRS,Spot42,sRNA,59,5,2,1.0,1.0,0.28200952030611076,0.0066530633374479895,0.05406114010496692,39,0.6,39,0.2667
VC0033,CDS_UTRS,Spot42,sRNA,59,0,2,1.0,1.0,0.02646050763175845,0.569152370191184,0.7647335183340879,41,0.3125,33,0.1875
VC0391,CDS_UTRS,Spot42,sRNA,59,2,2,1.0,1.0,0.11199113573575464,0.00017916652822568127,0.004745945133104806,37,0.4286,38,0.0952
VC0167,CDS_UTRS,Spot42,sRNA,59,4,2,1.0,1.0,0.03854467834669809,0.04342608391469111,0.1704446611576066,33,0.381,35,0.1905
Spot42,sRNA,VC1141,CDS_UTRS,59,4,2,1.0,1.0,0.062106974287855055,0.24900549713749773,0.4836761466875052,45,1.0588,29,0.0588
Spot42,sRNA,VC0487,CDS_UTRS,59,4,2,1.0,1.0,0.055753082576406786,0.02204422701928604,0.11140072569139421,41,0.6316,33,0.0
pyrH,CDS_UTRS,Spot42,sRNA,59,8,2,1.0,1.0,0.12984322906401718,0.00104730219276155,0.017083444803882294,32,0.1818,39,0.3182
Spot42,sRNA,malE,CDS_UTRS,59,10,2,1.0,1.0,0.04744029854638652,0.00239776938614622,0.029128884416541673,40,0.5833,51,0.2083
VC1101,CDS_UTRS,Spot42,sRNA,58,8,2,1.0,1.0,0.0940895967142083,0.12534916869714202,0.32895815420533325,30,0.5385,35,0.1538
VC0565,CDS_UTRS,Spot42,sRNA,58,7,2,1.0,1.0,0.07533445883581472,0.005363056773205534,0.047844497261623375,32,0.5556,54,0.3333
VC0026,CDS_UTRS,Spot42,sRNA,58,10,2,1.0,1.0,0.2097338548443869,9.493079131533145e-11,1.1482670299516966e-8,39,1.087,35,0.2174
VC0156,CDS_UTRS,Spot42,sRNA,58,14,2,1.0,1.0,0.1534636768727341,9.308916811434749e-13,1.4278712497007182e-10,33,0.625,42,0.25
VCA1078,CDS_UTRS,Spot42,sRNA,58,4,2,1.0,1.0,0.341074373009034,0.00018767688246576123,0.004947965598570074,40,0.5833,35,0.2917
VC0553,CDS_UTRS,Spot42,sRNA,58,3,2,1.0,1.0,0.18819317233955396,5.251465262065855e-10,5.685291418590937e-8,34,0.4615,36,0.5385
VC1321,CDS_UTRS,Spot42,sRNA,58,10,2,1.0,1.0,0.08128301977898138,0.061390658311762006,0.20745818350038536,32,0.5,35,0.5
Spot42,sRNA,VC0620,CDS_UTRS,58,11,2,1.0,1.0,0.04303574451970505,0.08160117832570045,0.25145933331291653,42,0.5714,33,0.1429
VCA0895,CDS_UTRS,Spot42,sRNA,58,10,2,0.9999999999355957,1.0,0.449570249261315,0.259890344489699,0.5031856604364078,28,0.1765,41,0.1765
VC2384,CDS_UTRS,Spot42,sRNA,58,4,2,1.0,1.0,0.3337051803610557,4.685634024805359e-15,9.63949292646375e-13,26,0.2632,41,0.1579
Vcr079,sRNA,Spot42,sRNA,58,2,2,1.0,1.0,0.08576548028247466,0.11469297758056832,0.30910556674299583,38,0.381,45,0.2381
VC1060,CDS_UTRS,Spot42,sRNA,58,4,2,1.0,1.0,0.13065068395479884,0.2965724741903396,0.538442673480798,41,0.3125,36,0.25
VCA1037,CDS_UTRS,Spot42,sRNA,58,2,2,1.0,1.0,0.3028571913741195,5.759171158997256e-5,0.001971421509106763,40,0.2667,34,0.6
VC0652,CDS_UTRS,Spot42,sRNA,57,5,2,1.0,1.0,0.17723523383686218,7.566388837961909e-12,1.0459631807906392e-9,35,0.5882,39,0.4118
VC2292,CDS_UTRS,Spot42,sRNA,57,4,2,1.0,1.0,0.09015237028902362,0.0036410033563179316,0.037280592696271986,39,0.5789,41,0.0
VC0228:VC0241,IGR,Spot42,sRNA,57,5,2,1.0,1.0,0.11944748597853713,8.823553972357174e-10,9.2336312938228e-8,35,0.3158,38,0.1579
VC0888,CDS_UTRS,Spot42,sRNA,57,4,2,0.3788705272874146,0.6783124938680238,1.057307192560866,3.32089824006097e-10,3.723824391333603e-8,36,0.5455,30,0.2273
Spot42,sRNA,Vcr034,sRNA,57,1,2,1.0,1.0,0.06667397157558413,0.0001266743498423929,0.0037079266012819017,40,0.9091,40,0.0909
VC1054,CDS_UTRS,Spot42,sRNA,56,6,2,1.0,1.0,0.07827409921986977,0.005935021046484498,0.05028804045273495,35,0.3158,42,0.2105
VC1231,CDS_UTRS,Spot42,sRNA,56,13,2,1.0,1.0,0.14030439244986465,6.029094059927081e-10,6.447018028801427e-8,34,0.1579,28,0.0526
VC2368,CDS_UTRS,Spot42,sRNA,56,5,2,1.0,1.0,0.05111114009664842,7.239700284180984e-6,0.0003369684964218466,28,0.0,55,0.3846
VC1379:VC1375,IGR,Spot42,sRNA,56,0,2,1.0,1.0,0.34797486535204386,2.8852121305974957e-11,3.731779076045583e-9,34,0.4167,43,0.0
VC0635,CDS_UTRS,Spot42,sRNA,56,7,2,1.0,1.0,0.24504873143574046,4.413918885288954e-5,0.0015921186201004764,30,0.3,49,0.4
Vcr101,sRNA,Spot42,sRNA,56,3,2,1.0,1.0,0.0019183931944342057,0.9308292951047472,0.962080417092576,33,0.6316,42,0.5263
surE,CDS_UTRS,Spot42,sRNA,56,9,2,1.0,1.0,0.15464799887876915,0.06342037392688456,0.21253376924037534,32,0.1111,43,1.1111
Spot42,sRNA,VC0900,CDS_UTRS,56,7,2,1.0,1.0,0.12327252254643928,0.6697261450221049,0.8232385316863108,40,1.4545,31,0.0909
VC1822,CDS_UTRS,Spot42,sRNA,56,9,2,1.0,1.0,0.07772031502723878,5.064723395024619e-6,0.00024414396336126977,33,0.3684,29,0.1579
VC2646,CDS_UTRS,Spot42,sRNA,56,6,2,1.0,1.0,0.0730165900861323,0.0016774382817771219,0.02373235944700532,40,0.8,37,0.0667
VC0660,CDS_UTRS,Spot42,sRNA,56,8,2,1.0,1.0,0.12251761774865123,0.17315621515280483,0.3910608338584681,37,0.4074,31,0.5185
VC2734,CDS_UTRS,Spot42,sRNA,55,0,2,1.0,1.0,0.23760496248598806,0.000689338637369839,0.012776318688977382,29,0.3636,39,0.0
VC0969,CDS_UTRS,Spot42,sRNA,55,1,2,0.9758005148666294,1.0,0.7594849527876746,7.710277073901868e-9,6.914636468300941e-7,41,1.625,43,0.25
VC2653,CDS_UTRS,Spot42,sRNA,55,2,2,1.0,1.0,0.12168675788506553,1.2703446472086993e-9,1.3067045117173893e-7,39,0.4545,41,0.2727
Spot42,sRNA,VC2086,CDS_UTRS,55,11,2,1.0,1.0,0.0327029580059229,0.06786945721649454,0.22600373549520172,34,0.6667,36,0.1111
Spot42,sRNA,Vcr224,sRNA,55,7,2,1.0,1.0,0.04223735025412648,0.05197059282634291,0.18903462046134778,46,0.913,31,0.1739
Spot42,sRNA,VC2720,CDS_UTRS,54,8,2,1.0,1.0,0.1322723594726854,2.997403142117381e-7,2.0253401351922624e-5,41,0.4444,34,0.1111
VC1779,CDS_UTRS,Spot42,sRNA,54,2,2,1.0,1.0,0.3013882237341414,0.00010397962613374906,0.0031848484079677157,37,1.0714,38,0.3571
VC0581,CDS_UTRS,Spot42,sRNA,54,1,2,1.0,1.0,0.3022933325432461,5.611009030774802e-5,0.0019340215428371142,35,0.3333,41,0.0
VCA0886,CDS_UTRS,Spot42,sRNA,54,8,2,1.0,1.0,0.334988693946181,0.00014368648363145888,0.0040532608982851905,32,0.2857,41,0.4286
VC0073,CDS_UTRS,Spot42,sRNA,54,7,2,1.0,1.0,0.12237970783006283,0.0013869190675706447,0.02042311557788882,39,0.5769,36,0.1538
VCA1031,CDS_UTRS,Spot42,sRNA,54,3,2,1.0,1.0,0.05572785652795277,6.433513205350363e-5,0.002162372206468983,35,0.3704,48,0.5185
VC0147,CDS_UTRS,Spot42,sRNA,54,7,2,1.0,1.0,0.05897791032201695,0.89805,0.9443006231386333,43,0.4545,32,0.5
VC1600:tRNA-Val-2,IGR,Spot42,sRNA,53,0,2,1.0,1.0,0.10577284510960626,0.4013163537936634,0.6390292769116922,42,0.6667,32,0.0
VC0416,CDS_UTRS,Spot42,sRNA,53,6,2,1.0,1.0,0.050052474335853324,0.019293704637288543,0.10361439170297138,42,0.9286,33,0.0714
VC0187,CDS_UTRS,Spot42,sRNA,53,0,2,1.0,1.0,0.2936091205132015,1.2610192221399617e-6,7.348694992606121e-5,40,0.2778,40,0.3333
VCA0735,CDS_UTRS,Spot42,sRNA,53,6,2,1.0,1.0,0.07992554973044956,1.4157240284653573e-6,8.14727350037762e-5,43,1.0,33,0.2
VC0125,CDS_UTRS,Spot42,sRNA,53,5,2,1.0,1.0,0.07748037745797079,0.001515152269000905,0.02189108755696957,39,0.5294,38,0.1765
VCA0248,CDS_UTRS,Spot42,sRNA,53,13,2,0.9095378966071344,1.0,0.8267969703871154,8.281760490024798e-15,1.6517370711670067e-12,30,0.2,40,0.6
VCA0015,CDS_UTRS,Spot42,sRNA,53,3,2,1.0,1.0,0.04630872972855761,0.0008086717274638671,0.014716623791582393,36,0.15,44,0.15
