name1,type1,ref1,strand1,left1,right1,name2,type2,ref2,strand2,left2,right2,nb_ints,nb_multi,in_libs,fisher_pvalue,fisher_fdr,odds_ratio,bp_pvalue,bp_fdr,meanlen1,nms1,meanlen2,nms2
CsrB,sRNA,NC_002505,-,196519,196932,VSsrna24,sRNA,NC_002505,+,106481,106537,1,0,true,1.0,1.0,0.0054188832471581344,0.897942,0.9880893820169968,21,1.0,35,0.0
VCA0152:VCA0141,IGR,NC_002506,-,157450,169848,Vcr043,sRNA,NC_002505,+,1114590,1114749,1,0,true,0.01663862652681647,0.05464355503587183,118.71579467361587,0.38760399999999995,0.815953433962264,15,0.0,15,0.0
VC2008,CDS_UTRS,NC_002505,+,2160789,2162634,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.15222499470974127,0.2189448860080534,Inf,NaN,NaN,16,1.0,21,1.0
avtA:VC0010,IGR,NC_002505,-,7301,15093,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.15222499470974127,0.2189448860080534,Inf,0.17266000000000004,0.6659133827160495,17,1.0,25,0.0
alr_2,CDS_UTRS,NC_002505,-,1393666,1395005,Vcr017,sRNA,NC_002505,-,350275,350367,1,0,true,0.051679216336319334,0.10484944344371118,Inf,0.43901599999999996,0.8281920193236714,15,0.0,37,0.0
VC0573,CDS_UTRS,NC_002505,+,604056,604812,VC1327,CDS_UTRS,NC_002505,+,1410140,1411768,1,0,true,0.04066054326467505,0.09149975781265092,35.89000013488292,0.33785,0.7772042709867452,21,1.0,15,0.0
VC1772:VC1780,IGR,NC_002505,+,1922946,1929788,FarS,sRNA,NC_002505,-,2266017,2266134,1,0,true,0.07180203851308475,0.13132623927176756,Inf,0.772024,0.9555479302694136,15,0.0,34,0.0
VqmR,sRNA,NC_002506,+,1031438,1031588,VC1278:VC1271,IGR,NC_002505,-,1346934,1352564,1,0,true,0.1254626685278658,0.20869282461820196,7.793285241681331,0.291558,0.7565009900332225,36,1.0,15,0.0
VC1074:VC1065,IGR,NC_002505,-,1132555,1142801,FarS,sRNA,NC_002505,-,2266017,2266134,1,0,true,0.2577298485789399,0.31312972257254373,4.309136587498163,0.625562,0.9140578521983161,15,0.0,29,1.0
VC0897:VC0903,IGR,NC_002505,+,956543,963485,Vcr017,sRNA,NC_002505,-,350275,350367,1,0,true,0.1006877992998737,0.17222913038136292,18.35050865224465,NaN,NaN,15,0.0,22,1.0
VC2646,CDS_UTRS,NC_002505,+,2818409,2821321,VCA1072,CDS_UTRS,NC_002506,-,1022807,1023541,1,0,true,0.02283716224116994,0.06400465039399203,48.67154197134387,0.43901599999999996,0.8281920193236714,18,1.0,22,1.0
VC0465:VC0473,IGR,NC_002505,+,495959,501404,Vcr017,sRNA,NC_002505,-,350275,350367,1,0,true,0.1006877992998737,0.17222913038136292,18.35050865224465,NaN,NaN,16,1.0,26,0.0
MicX,sRNA,NC_002506,-,893273,893616,VCA1050,CDS_UTRS,NC_002506,+,1000677,1002000,1,1,true,0.03806120829512594,0.0883563763993995,Inf,0.981974,1.0,37,0.0,15,0.0
VCA1050,CDS_UTRS,NC_002506,+,1000677,1002000,VC0972,CDS_UTRS,NC_002505,+,1037691,1038978,1,1,true,0.02631242505466591,0.06904968686705805,Inf,0.17266000000000004,0.6659133827160495,15,0.0,24,0.0
MicX,sRNA,NC_002506,-,893273,893616,VC2636,CDS_UTRS,NC_002505,-,2808085,2809378,1,0,true,0.03806120829512594,0.0883563763993995,Inf,0.58206,0.8904776885406465,28,1.0,15,0.0
Vcr029:VC0597,IGR,NC_002505,-,624841,642728,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.6852536895260811,0.732497618784995,0.9282030118149558,0.625562,0.9140578521983161,15,0.0,27,1.0
Vcr222,sRNA,NC_002505,-,2783840,2783908,tppB:VC0984,IGR,NC_002505,-,1048225,1052126,1,0,true,0.35548228112893254,0.4053745311119406,4.071495246193231,0.625562,0.9140578521983161,17,0.0,15,0.0
FarS,sRNA,NC_002505,-,2266017,2266134,VC2224,CDS_UTRS,NC_002505,-,2377780,2379633,1,1,true,0.18139195527967833,0.24543827415745106,Inf,0.38760399999999995,0.815953433962264,21,0.0,18,0.0
VC2224,CDS_UTRS,NC_002505,-,2377780,2379633,VSsrna24,sRNA,NC_002505,+,106481,106537,1,1,true,0.2284928934189181,0.28022713343829575,Inf,0.58206,0.8904776885406465,18,0.0,23,0.0
Vcr229,sRNA,NC_002506,+,897527,897726,VCA0965,CDS_UTRS,NC_002506,+,914331,915796,1,0,true,0.7506391477988444,0.7948497241729618,0.7293880703834685,0.956698,1.0,29,1.0,18,1.0
Vcr229,sRNA,NC_002506,+,897527,897726,VC1688,CDS_UTRS,NC_002505,+,1821241,1822888,1,0,true,0.10515561008576213,0.17753544559933865,17.505904672294836,0.43901599999999996,0.8281920193236714,32,0.0,15,0.0
Vcr001,sRNA,NC_002505,+,21901,21941,VC2086,CDS_UTRS,NC_002505,-,2245324,2246621,1,0,true,0.9999614098292358,1.0,0.09760871301287871,0.248626,0.743536097845913,37,0.0,18,0.0
MicX,sRNA,NC_002506,-,893273,893616,rplU,CDS_UTRS,NC_002505,+,466249,466760,1,0,true,0.03806120829512594,0.0883563763993995,Inf,0.931692,1.0,35,1.0,15,0.0
VC0440,CDS_UTRS,NC_002505,+,469805,470502,VC2216:VC2220,IGR,NC_002505,+,2371549,2374352,1,0,true,0.009769529149083134,0.035054149176115705,111.3467022793804,NaN,NaN,30,0.0,15,0.0
VC0305,CDS_UTRS,NC_002505,-,316344,317860,VCA0989:VCA0992,IGR,NC_002506,+,944128,946230,1,0,true,0.0033615186569805333,0.017267375472027665,Inf,0.536262,0.8780306540880504,36,1.0,15,0.0
VC2361:VC2365,IGR,NC_002505,+,2517718,2522657,OppZ,sRNA,NC_002505,+,1164273,1164325,1,0,true,0.20037737179939352,0.26190081851583535,Inf,0.016125999999999974,0.20478708943089396,15,0.0,33,1.0
apaH:VC0434,IGR,NC_002505,-,466379,470250,VSsrna24,sRNA,NC_002505,+,106481,106537,1,0,true,0.2284928934189181,0.28022713343829575,Inf,0.33785,0.7772042709867452,15,0.0,18,0.0
VCA0307,CDS_UTRS,NC_002506,+,319026,319881,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.15222499470974127,0.2189448860080534,Inf,0.488378,0.8600298038331453,19,0.0,22,0.0
VCA0864,CDS_UTRS,NC_002506,+,815798,817478,VSsrna24,sRNA,NC_002505,+,106481,106537,1,0,true,0.2284928934189181,0.28022713343829575,Inf,0.291558,0.7565009900332225,17,0.0,31,1.0
VC2086,CDS_UTRS,NC_002505,-,2245324,2246621,rpmE2,CDS_UTRS,NC_002505,+,940425,940882,1,0,true,0.04327253828849742,0.09609801538444236,28.137815597991967,0.58206,0.8904776885406465,26,1.0,15,0.0
VC1898,CDS_UTRS,NC_002505,+,2044294,2046597,VC1759:VC1772,IGR,NC_002505,+,1898079,1921684,1,0,true,0.023074817317888074,0.06409322108610326,56.96337456942086,0.536262,0.8780306540880504,22,0.0,16,0.0
MicX,sRNA,NC_002506,-,893273,893616,VCA0646,CDS_UTRS,NC_002506,-,580830,582632,1,0,true,0.03806120829512594,0.0883563763993995,Inf,NaN,NaN,27,0.0,15,0.0
FarS,sRNA,NC_002505,-,2266017,2266134,VCA0201:VCA0208,IGR,NC_002506,+,219958,224623,1,0,true,0.18139195527967833,0.24543827415745106,Inf,0.43901599999999996,0.8281920193236714,16,0.0,15,0.0
VC1542:VC1538,IGR,NC_002505,-,1650536,1654706,VCA0530,CDS_UTRS,NC_002506,-,465451,469090,1,1,true,1.322561802197253e-5,0.00011521285802646171,185206.1235758688,0.802024,0.9614439662317729,15,0.0,15,0.0
VC1542:VC1538,IGR,NC_002505,-,1650536,1654706,Qrr3,sRNA,NC_002506,+,772258,772365,1,1,true,0.028756830545537015,0.0715820115209793,51.16600904471361,NaN,NaN,15,0.0,38,1.0
VCA0530,CDS_UTRS,NC_002506,-,465451,469090,Qrr3,sRNA,NC_002506,+,772258,772365,1,1,true,0.019264277594034374,0.06040190933936566,102.32832317801312,0.291558,0.7565009900332225,15,0.0,38,1.0
gpsA,CDS_UTRS,NC_002505,-,2823014,2824179,MicX,sRNA,NC_002506,-,893273,893616,1,0,true,0.021751781053819585,0.0628523250892779,Inf,0.38760399999999995,0.815953433962264,15,0.0,28,0.0
VC0630:VC0626,IGR,NC_002505,-,665764,670397,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.28127782487296804,0.3319549748849972,5.569256500065244,0.248626,0.743536097845913,15,0.0,24,1.0
VCA0192,CDS_UTRS,NC_002506,-,208370,209765,Spot42,sRNA,NC_002505,+,106076,106185,1,0,true,0.009522465966001259,0.034803102943184686,Inf,0.291558,0.7565009900332225,15,0.0,32,0.0
VCA0545,CDS_UTRS,NC_002506,+,481778,483920,VCA0596:VCA0604,IGR,NC_002506,+,535562,541289,1,0,true,0.18757148780600952,0.2535966515137249,4.87727720335709,0.70452,0.9333844274809161,20,1.0,15,0.0
envZ:VC2706,IGR,NC_002505,-,2879773,2886865,Vcr017,sRNA,NC_002505,-,350275,350367,1,0,true,0.051679216336319334,0.10484944344371118,Inf,0.944982,1.0,15,0.0,35,1.0
VC0298,CDS_UTRS,NC_002505,-,304932,307171,Spot42,sRNA,NC_002505,+,106076,106185,1,0,true,0.9987843046930848,1.0,0.14839574312547144,0.666736,0.9273745609973286,15,0.0,28,0.0
VC2047:VC2072,IGR,NC_002505,+,2205642,2227172,VC2469,CDS_UTRS,NC_002505,+,2650006,2652058,1,0,true,0.014931010443101411,0.04938044549675418,73.1774590865441,0.666736,0.9273745609973286,16,0.0,36,0.0
VC0244,CDS_UTRS,NC_002505,+,250455,251558,VC1950:VC1947,IGR,NC_002505,-,2098313,2100147,1,0,true,0.001946374409254381,0.011664442381701787,Inf,0.956698,1.0,27,1.0,15,0.0
VC2168:VC2163,IGR,NC_002505,-,2312297,2315110,VC1343,CDS_UTRS,NC_002505,-,1429734,1431240,1,0,true,0.00012122975448991546,0.0009994062687217421,11132.098309953613,0.488378,0.8600298038331453,16,1.0,15,0.0
VC0913,CDS_UTRS,NC_002505,+,973849,975107,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.15222499470974127,0.2189448860080534,Inf,NaN,NaN,15,0.0,23,0.0
Vcr017,sRNA,NC_002505,-,350275,350367,VC0132,CDS_UTRS,NC_002505,-,126887,128573,1,0,true,0.025904634266770143,0.06904968686705805,Inf,0.70452,0.9333844274809161,37,0.0,16,0.0
VCA0791:VCA0788,IGR,NC_002506,-,733603,735570,VSsrna24,sRNA,NC_002505,+,106481,106537,1,0,true,0.40477717307383465,0.4456504381073489,3.376515191747079,0.944982,1.0,15,0.0,23,0.0
VC1859:VC1854,IGR,NC_002505,-,1994034,1997747,VqmR,sRNA,NC_002506,+,1031438,1031588,1,0,true,0.04427642193232073,0.09730449033240837,43.6672574742429,0.70452,0.9333844274809161,16,0.0,34,1.0
MicX,sRNA,NC_002506,-,893273,893616,VC1442,CDS_UTRS,NC_002505,-,1538127,1539760,1,0,true,0.9996882176242154,1.0,0.12204345466964509,0.625562,0.9140578521983161,29,1.0,15,0.0
VC1355:VC1363,IGR,NC_002505,+,1446727,1452442,MicX,sRNA,NC_002506,-,893273,893616,1,0,true,0.043030469032695584,0.09581224330073193,44.97547510204822,NaN,NaN,16,0.0,34,1.0
VC1186:VC1182,IGR,NC_002505,-,1256773,1260420,VqmR,sRNA,NC_002506,+,1031438,1031588,1,0,true,0.08659262676678481,0.1533936712624697,14.556053352237203,0.33785,0.7772042709867452,15,0.0,39,0.0
VCA0630,CDS_UTRS,NC_002506,-,567291,568262,Vcr043,sRNA,NC_002505,+,1114590,1114749,1,0,true,0.1685372019723529,0.24117516624324845,5.6535655724852285,0.70452,0.9333844274809161,15,0.0,17,0.0
Vcr083,sRNA,NC_002505,+,2472404,2472599,VCA0743:glpA,IGR,NC_002506,+,688214,691050,1,0,true,0.01738166282930187,0.05659924890466312,61.17525369698688,0.536262,0.8780306540880504,18,0.0,15,0.0
VC0573,CDS_UTRS,NC_002505,+,604056,604812,VCA0083,CDS_UTRS,NC_002506,+,93381,94992,1,1,true,0.013741447414827634,0.04598622996249248,Inf,0.854926,0.9740294762946754,35,0.0,18,0.0
VCA0083,CDS_UTRS,NC_002506,+,93381,94992,Vcr001,sRNA,NC_002505,+,21901,21941,1,1,true,0.15222499470974127,0.2189448860080534,Inf,0.248626,0.743536097845913,18,0.0,24,1.0
Vcr229,sRNA,NC_002506,+,897527,897726,VCA0237:VCA0231,IGR,NC_002506,-,253788,257727,1,0,true,0.10515561008576213,0.17753544559933865,17.505904672294836,0.58206,0.8904776885406465,29,1.0,15,0.0
VC0097:VC0105,IGR,NC_002505,+,95673,100610,FarS,sRNA,NC_002505,-,2266017,2266134,1,0,true,0.13844869119905356,0.2189448860080534,12.927364270014325,0.70452,0.9333844274809161,16,0.0,17,0.0
glpA,CDS_UTRS,NC_002506,+,691051,692894,Vcr017,sRNA,NC_002505,-,350275,350367,1,0,true,0.1006877992998737,0.17222913038136292,18.35050865224465,0.854926,0.9740294762946754,15,0.0,19,0.0
VCA0470,CDS_UTRS,NC_002506,+,415651,416237,VqmR,sRNA,NC_002506,+,1031438,1031588,1,0,true,0.0223888163927487,0.0628523250892779,Inf,0.625562,0.9140578521983161,36,1.0,38,1.0
VC0282:purH,IGR,NC_002505,-,282680,289151,VrrA,sRNA,NC_002505,+,1878684,1878823,1,0,true,0.05944130362768307,0.11441435436308017,24.2299124595274,0.488378,0.8600298038331453,16,1.0,24,0.0
Vcr229,sRNA,NC_002506,+,897527,897726,glgA,CDS_UTRS,NC_002505,-,1863784,1865331,1,0,true,0.9132249444446943,0.9568196876078942,0.40708259676781194,0.58206,0.8904776885406465,28,1.0,15,0.0
Vcr222,sRNA,NC_002505,-,2783840,2783908,VC2324,CDS_UTRS,NC_002505,+,2477088,2478260,1,0,true,0.19718117373210053,0.26190081851583535,Inf,0.981974,1.0,15,0.0,15,0.0
VC2569:VC2600,IGR,NC_002505,+,2751169,2768411,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.28127782487296804,0.3319549748849972,5.569256500065244,0.87759,0.9868938660907128,15,0.0,32,0.0
VC1178,CDS_UTRS,NC_002505,+,1250109,1250795,VadR,sRNA,NC_002506,+,3202,3285,1,0,true,0.027158866473866006,0.06943794907841687,Inf,0.291558,0.7565009900332225,16,0.0,35,0.0
MicX,sRNA,NC_002506,-,893273,893616,VCA0630,CDS_UTRS,NC_002506,-,567291,568262,1,0,true,0.6626241706211051,0.7105551068208551,0.9360508592390756,NaN,NaN,34,1.0,15,0.0
VC0671,CDS_UTRS,NC_002505,+,716880,717661,FlaX:VC2187,IGR,NC_002505,-,2334302,2334423,1,0,true,0.0029801791634337382,0.016142637135266084,Inf,0.291558,0.7565009900332225,23,1.0,15,0.0
Vcr222,sRNA,NC_002505,-,2783840,2783908,VCA1012,CDS_UTRS,NC_002506,-,961912,962579,1,0,true,0.19718117373210053,0.26190081851583535,Inf,0.666736,0.9273745609973286,24,0.0,15,0.0
VqmR,sRNA,NC_002506,+,1031438,1031588,VC0432,CDS_UTRS,NC_002505,+,462043,463378,1,0,true,0.01211306912505361,0.04169264118399307,163.63908815932376,0.33785,0.7772042709867452,33,0.0,15,0.0
VC2086,CDS_UTRS,NC_002505,-,2245324,2246621,VCA1073,CDS_UTRS,NC_002506,-,1023563,1026852,1,0,true,0.008808281018551134,0.03414219018658582,Inf,0.772024,0.9555479302694136,29,1.0,16,0.0
VC0480,CDS_UTRS,NC_002505,+,510777,511840,VSsrna24,sRNA,NC_002505,+,106481,106537,1,0,true,1.0,1.0,0.008185852519692402,0.772024,0.9555479302694136,15,0.0,35,1.0
FarS,sRNA,NC_002505,-,2266017,2266134,VC1772:VC1780,IGR,NC_002505,+,1922946,1929788,1,0,true,0.18139195527967833,0.24543827415745106,Inf,0.854926,0.9740294762946754,33,1.0,15,0.0
FarS,sRNA,NC_002505,-,2266017,2266134,envZ,CDS_UTRS,NC_002505,-,2886866,2888416,1,1,true,0.18139195527967833,0.24543827415745106,Inf,0.00605599999999995,0.10999386046511536,15,0.0,19,0.0
envZ,CDS_UTRS,NC_002505,-,2886866,2888416,VSsrna24,sRNA,NC_002505,+,106481,106537,1,1,true,0.2284928934189181,0.28022713343829575,Inf,0.536262,0.8780306540880504,19,0.0,29,0.0
VC1976,CDS_UTRS,NC_002505,-,2127728,2129235,Vcr043,sRNA,NC_002505,+,1114590,1114749,1,0,true,0.008354200465542694,0.03291048668244091,Inf,0.625562,0.9140578521983161,19,1.0,35,1.0
VC2319,CDS_UTRS,NC_002505,-,2466316,2468636,Spot42,sRNA,NC_002505,+,106076,106185,1,0,true,0.009522465966001259,0.034803102943184686,Inf,0.025116000000000027,0.2884646470588238,16,0.0,36,1.0
VCA0986:VCA0982,IGR,NC_002506,-,931098,936916,FarS,sRNA,NC_002505,-,2266017,2266134,1,0,true,0.13844869119905356,0.2189448860080534,12.927364270014325,0.33785,0.7772042709867452,16,1.0,34,1.0
glpQ:VCA0125,IGR,NC_002506,-,141608,149911,MicX,sRNA,NC_002506,-,893273,893616,1,0,true,0.021751781053819585,0.0628523250892779,Inf,0.802024,0.9614439662317729,15,0.0,25,1.0
gltB,CDS_UTRS,NC_002505,+,2537455,2542118,VrrA,sRNA,NC_002505,+,1878684,1878823,1,0,true,0.020219810256048576,0.06145949520273758,Inf,0.38760399999999995,0.815953433962264,15,0.0,39,1.0
Vcr229,sRNA,NC_002506,+,897527,897726,VC1485,CDS_UTRS,NC_002505,-,1589366,1591060,1,0,true,0.05403779008252807,0.10484944344371118,Inf,0.07684000000000002,0.4859274493927127,17,0.0,17,0.0
VC1760,CDS_UTRS,NC_002505,-,1897970,1901459,VC2424,CDS_UTRS,NC_002505,+,2597654,2599363,1,1,true,0.00304189885025119,0.01627957080706994,Inf,0.996382,1.0,18,0.0,15,0.0
VC2424,CDS_UTRS,NC_002505,+,2597654,2599363,Vcr001,sRNA,NC_002505,+,21901,21941,1,1,true,0.15222499470974127,0.2189448860080534,Inf,0.944982,1.0,15,0.0,29,1.0
VC2469,CDS_UTRS,NC_002505,+,2650006,2652058,VC2216:VC2220,IGR,NC_002505,+,2371549,2374352,1,0,true,0.046004973063080934,0.1004501349826961,23.129388019997897,NaN,NaN,35,1.0,15,0.0
VCA0020,CDS_UTRS,NC_002506,+,23395,26652,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.15222499470974127,0.2189448860080534,Inf,0.38760399999999995,0.815953433962264,15,0.0,23,1.0
VSsrna24,sRNA,NC_002505,+,106481,106537,VC2703:VC2697,IGR,NC_002505,-,2864914,2874498,1,0,true,0.1739899625254635,0.24543827415745106,9.971161171686898,0.58206,0.8904776885406465,33,0.0,15,0.0
VC1560:VC1562,IGR,NC_002505,+,1673416,1674072,Spot42,sRNA,NC_002505,+,106076,106185,1,0,true,0.009522465966001259,0.034803102943184686,Inf,0.58206,0.8904776885406465,15,0.0,32,0.0
VCA1097,CDS_UTRS,NC_002506,-,1052859,1053364,VC1074,CDS_UTRS,NC_002505,-,1142802,1144032,1,0,true,0.006290999506242456,0.027759240641122066,Inf,0.03974599999999995,0.35476143999999954,32,1.0,15,0.0
VC0414,CDS_UTRS,NC_002505,+,438229,442071,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.28127782487296804,0.3319549748849972,5.569256500065244,NaN,NaN,16,1.0,21,0.0
yieM,CDS_UTRS,NC_002506,-,704880,706525,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.39068578650982044,0.4378375193644539,2.7846289369544963,0.944982,1.0,15,0.0,31,1.0
VC2537:VC2535,IGR,NC_002505,-,2718432,2718813,VSsrna24,sRNA,NC_002505,+,106481,106537,1,0,true,0.2284928934189181,0.28022713343829575,Inf,0.43901599999999996,0.8281920193236714,15,0.0,16,0.0
VC0567,CDS_UTRS,NC_002505,-,601073,601774,VCA0516:VCA0504,IGR,NC_002506,-,433795,444960,1,1,true,0.009945617622410086,0.035610368181934415,149.8852030969001,0.14211200000000002,0.6342255542857144,27,0.0,15,0.0
VSsrna24,sRNA,NC_002505,+,106481,106537,VC2081,CDS_UTRS,NC_002505,-,2240473,2241656,1,1,true,0.31770802132578213,0.3720904754265917,3.323726378325687,0.43901599999999996,0.8281920193236714,19,0.0,15,0.0
VC2081,CDS_UTRS,NC_002505,-,2240473,2241656,Vcr229,sRNA,NC_002506,+,897527,897726,1,1,true,0.10574200897227792,0.17799202705492997,11.765019244451398,0.09489800000000004,0.5469766642066423,15,0.0,36,1.0
VC0815,CDS_UTRS,NC_002505,-,871283,872708,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.15222499470974127,0.2189448860080534,Inf,0.03176599999999996,0.3185606689582651,15,0.0,26,1.0
VC1252:VC1258,IGR,NC_002505,+,1324376,1330006,VSsrna24,sRNA,NC_002505,+,106481,106537,1,0,true,0.40477717307383465,0.4456504381073489,3.376515191747079,0.291558,0.7565009900332225,15,0.0,32,0.0
VC1049:VC1045,IGR,NC_002505,-,1114568,1118880,VC0972,CDS_UTRS,NC_002505,+,1037691,1038978,1,0,true,0.05193256287089165,0.10484944344371118,37.00636705795255,NaN,NaN,17,1.0,21,0.0
VC0112,CDS_UTRS,NC_002505,+,107209,108166,VCA0965,CDS_UTRS,NC_002506,+,914331,915796,1,0,true,0.035477417930711574,0.08569659384623322,28.858199147475542,0.09489800000000004,0.5469766642066423,25,0.0,16,0.0
Vcr017,sRNA,NC_002505,-,350275,350367,VC1097:VC1089,IGR,NC_002505,-,1158245,1165266,1,0,true,0.05113827407891525,0.10484944344371118,37.60468879715066,0.20822200000000002,0.7259883125000001,20,1.0,15,0.0
VC2119:VC2147,IGR,NC_002505,+,2275297,2301725,OppZ,sRNA,NC_002505,+,1164273,1164325,1,0,true,0.3606040056530423,0.4081853781337183,3.9905999219517714,0.998052,1.0,15,0.0,33,0.0
VC1495,CDS_UTRS,NC_002505,-,1605587,1606456,VSsrna24,sRNA,NC_002505,+,106481,106537,1,0,true,0.2284928934189181,0.28022713343829575,Inf,0.854926,0.9740294762946754,16,1.0,39,1.0
VCA1086,CDS_UTRS,NC_002506,-,1041348,1043183,Vcr017,sRNA,NC_002505,-,350275,350367,1,0,true,0.2726711237793573,0.3307505175659025,3.6701226323776392,NaN,NaN,15,0.0,29,0.0
VCA0034,CDS_UTRS,NC_002506,-,42014,43286,Vcr017,sRNA,NC_002505,-,350275,350367,1,0,true,0.051679216336319334,0.10484944344371118,Inf,0.17266000000000004,0.6659133827160495,15,0.0,37,1.0
FarS,sRNA,NC_002505,-,2266017,2266134,VCA0971,CDS_UTRS,NC_002506,+,917682,918522,1,1,true,0.18139195527967833,0.24543827415745106,Inf,0.70452,0.9333844274809161,27,0.0,17,0.0
VCA0971,CDS_UTRS,NC_002506,+,917682,918522,VSsrna24,sRNA,NC_002505,+,106481,106537,1,1,true,0.2284928934189181,0.28022713343829575,Inf,0.17266000000000004,0.6659133827160495,17,0.0,17,0.0
VC0926,CDS_UTRS,NC_002505,+,989007,990179,VC0975:VC0969,IGR,NC_002505,-,1034214,1040155,1,1,true,2.2042745291828147e-5,0.00018909766265578462,Inf,0.829862,0.9687925590433482,17,1.0,16,0.0
VC0975:VC0969,IGR,NC_002505,-,1034214,1040155,VSsrna24,sRNA,NC_002505,+,106481,106537,1,1,true,0.2284928934189181,0.28022713343829575,Inf,0.739562,0.9476586086956523,16,0.0,16,0.0
Vcr222,sRNA,NC_002505,-,2783840,2783908,VC2316,CDS_UTRS,NC_002505,+,2464504,2466187,1,0,true,0.35548228112893254,0.4053745311119406,4.071495246193231,0.03176599999999996,0.3185606689582651,28,1.0,15,0.0
oppA,CDS_UTRS,NC_002505,+,1158468,1160373,VC1744:VC1748,IGR,NC_002505,+,1880452,1882371,1,0,true,0.009026504196938734,0.03443519659780239,Inf,0.802024,0.9614439662317729,33,1.0,15,0.0
VC2012:maf_2,IGR,NC_002505,+,2166635,2179002,Vcr214,sRNA,NC_002505,+,2376028,2376142,1,0,true,0.006705403117725939,0.028259678974954704,Inf,0.20822200000000002,0.7259883125000001,15,0.0,30,0.0
MicX,sRNA,NC_002506,-,893273,893616,VCA0843,CDS_UTRS,NC_002506,+,785528,787257,1,0,true,0.03806120829512594,0.0883563763993995,Inf,0.666736,0.9273745609973286,26,0.0,16,0.0
Vcr222,sRNA,NC_002505,-,2783840,2783908,VC1853,CDS_UTRS,NC_002505,-,1991734,1992667,1,0,true,0.19718117373210053,0.26190081851583535,Inf,0.70452,0.9333844274809161,38,0.0,18,0.0
VCA0277,CDS_UTRS,NC_002506,-,295818,296269,VCA0965,CDS_UTRS,NC_002506,+,914331,915796,1,0,true,0.018298616752342012,0.05845871892525142,56.543391366247256,NaN,NaN,19,0.0,16,0.0
VC0578:VC0567,IGR,NC_002505,-,601775,607889,VadR,sRNA,NC_002506,+,3202,3285,1,0,true,0.053580187159430914,0.10484944344371118,35.821801092744096,0.829862,0.9687925590433482,16,0.0,21,1.0
VC1149,CDS_UTRS,NC_002505,-,1220318,1222019,VC1668:VC1662,IGR,NC_002505,-,1794860,1799418,1,1,true,0.022225459459656927,0.0628523250892779,59.172947658405526,0.33785,0.7772042709867452,24,0.0,15,0.0
VC1668:VC1662,IGR,NC_002505,-,1794860,1799418,Vcr001,sRNA,NC_002505,+,21901,21941,1,1,true,0.28127782487296804,0.3319549748849972,5.569256500065244,0.829862,0.9687925590433482,15,0.0,25,1.0
VC2723:VC2718,IGR,NC_002505,-,2894093,2896706,Vcr096,sRNA,NC_002506,-,243936,243986,1,0,true,0.006890562178175963,0.028611916661222057,Inf,0.666736,0.9273745609973286,15,0.0,15,0.0
VC2710,CDS_UTRS,NC_002505,+,2880976,2883152,Vcr017,sRNA,NC_002505,-,350275,350367,1,0,true,0.1912379542784679,0.2581406890819575,6.116876563152924,0.07684000000000002,0.4859274493927127,16,1.0,33,1.0
VCA0567,CDS_UTRS,NC_002506,+,505381,506301,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.15222499470974127,0.2189448860080534,Inf,0.20822200000000002,0.7259883125000001,15,0.0,26,1.0
Qrr2,sRNA,NC_002506,+,48449,48555,Qrr1,sRNA,NC_002505,-,1089964,1090058,1,0,true,0.39473520754775104,0.4420825054709737,1.9980932476037117,0.04964999999999997,0.40392343749999976,37,0.0,16,0.0
VC2453:VC2469,IGR,NC_002505,+,2637581,2650005,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.5620734031324612,0.6096945130255838,1.3923103990671304,NaN,NaN,16,0.0,23,1.0
VC1170,CDS_UTRS,NC_002505,-,1243054,1244264,Vcr017,sRNA,NC_002505,-,350275,350367,1,0,true,0.051679216336319334,0.10484944344371118,Inf,0.897942,0.9880893820169968,16,0.0,34,1.0
VC2047:VC2072,IGR,NC_002505,+,2205642,2227172,VSsrna24,sRNA,NC_002505,+,106481,106537,1,0,true,0.9423600433759918,0.9861228936875704,0.3376445639845289,0.291558,0.7565009900332225,15,0.0,24,0.0
Vcr017,sRNA,NC_002505,-,350275,350367,VC1867:pflA,IGR,NC_002505,+,2010595,2012424,1,0,true,0.025904634266770143,0.06904968686705805,Inf,0.70452,0.9333844274809161,33,1.0,16,1.0
VC0655,CDS_UTRS,NC_002505,+,700105,700711,VC0819,CDS_UTRS,NC_002505,-,875103,876912,1,1,true,0.0014415955420752358,0.009203351634122293,Inf,0.291558,0.7565009900332225,34,0.0,15,0.0
VC0819,CDS_UTRS,NC_002505,-,875103,876912,Vcr017,sRNA,NC_002505,-,350275,350367,1,1,true,0.1006877992998737,0.17222913038136292,18.35050865224465,0.33785,0.7772042709867452,15,0.0,25,1.0
