name1,type1,ref1,strand1,left1,right1,name2,type2,ref2,strand2,left2,right2,nb_ints,nb_multi,in_libs,fisher_pvalue,fisher_fdr,odds_ratio,bp_pvalue,bp_fdr,meanlen1,nms1,meanlen2,nms2
VC2473,CDS_UTRS,NC_002505,+,2654068,2654701,VCA1072,CDS_UTRS,NC_002506,-,1022807,1023541,1,1,true,0.002517631100097284,0.005204016458715582,Inf,0.33818400000000004,0.8198400000000001,16,0.0,26,1.0
VCA0382,CDS_UTRS,NC_002506,+,363248,363844,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.37269892768027046,0.4008006375901872,2.9731172686576635,0.43828599999999995,0.8551921951219511,31,0.0,19,0.0
FarS,sRNA,NC_002505,-,2266017,2266134,VC1949:minC,IGR,NC_002505,+,2100459,2110915,1,0,true,0.17844012230375317,0.2133547090980115,Inf,0.48852799999999996,0.8782525842696628,37,1.0,16,0.0
thi riboswitch,CDS_UTRS,NC_002505,+,1374578,1375047,VC2336:VC2332,IGR,NC_002505,-,2482785,2485780,1,1,true,3.511918022724991e-5,0.00011785609586483226,47313.69566462707,NaN,NaN,31,1.0,31,1.0
VC2265:rpsB,IGR,NC_002505,-,2416320,2420536,Vcr017,sRNA,NC_002505,-,350275,350367,1,0,true,0.23282697010581277,0.26486098992096946,4.592465201002312,0.898542,1.0,22,0.0,26,0.0
VC1252:VC1258,IGR,NC_002505,+,1324376,1330006,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.14396372152848969,0.17719806500971602,Inf,0.06149800000000005,0.4241241379310348,19,0.0,31,0.0
VC1408:VC1403,IGR,NC_002505,-,1496007,1500717,VSsrna24,sRNA,NC_002505,+,106481,106537,1,0,true,0.2211301024831701,0.25180583526277156,Inf,0.38742200000000004,0.8551921951219511,16,0.0,29,1.0
VCA0329b,CDS_UTRS,NC_002506,+,331263,331889,Vcr001,sRNA,NC_002505,+,21901,21941,1,1,true,0.845155614634316,0.87825369426025,0.5405567083693795,0.17186199999999996,0.6982356937704407,21,0.0,18,0.0
VCA0329b,CDS_UTRS,NC_002506,+,331263,331889,VCA0446,CDS_UTRS,NC_002506,+,399889,400318,1,1,true,0.0026308187701330477,0.0054281450573631235,417.90363396347874,NaN,NaN,21,0.0,21,0.0
VCA0402,CDS_UTRS,NC_002506,+,375622,376227,VCA0406,CDS_UTRS,NC_002506,+,378010,378749,1,1,true,0.00015802833284594975,0.00041166741501650375,8166.76712868601,NaN,NaN,34,1.0,34,1.0
Vcr001,sRNA,NC_002505,+,21901,21941,VCA0406,CDS_UTRS,NC_002506,+,378010,378749,1,1,true,0.1268583381301881,0.16136606890361718,8.74686851387451,0.38742200000000004,0.8551921951219511,32,1.0,34,1.0
VCA0225,CDS_UTRS,NC_002506,+,247486,248608,Vcr001,sRNA,NC_002505,+,21901,21941,1,1,true,0.26720216044537803,0.29371644033543,5.946232132815127,0.6665300000000001,0.9618877952591853,20,0.0,31,0.0
VCA0225,CDS_UTRS,NC_002506,+,247486,248608,VCA0963:VCA0960,IGR,NC_002506,-,910056,912124,1,1,true,8.779872143316325e-6,3.9285623982446775e-5,322146.8893532887,NaN,NaN,20,0.0,20,0.0
Vcr001,sRNA,NC_002505,+,21901,21941,VCA0963:VCA0960,IGR,NC_002506,-,910056,912124,1,1,true,0.04421181530214868,0.06559906535728433,43.73327120000805,0.17186199999999996,0.6982356937704407,31,0.0,20,0.0
VC2333,CDS_UTRS,NC_002505,+,2482589,2484335,Vcr214,sRNA,NC_002505,+,2376028,2376142,1,1,true,0.019410513383391392,0.03285963764161659,76.29261842393045,0.33818400000000004,0.8198400000000001,25,1.0,34,0.0
VC2333,CDS_UTRS,NC_002505,+,2482589,2484335,cysM,CDS_UTRS,NC_002505,-,568555,569775,1,1,true,2.633947189245589e-5,9.510560257014362e-5,69238.48348013603,NaN,NaN,25,1.0,25,1.0
VCA0329b,CDS_UTRS,NC_002506,+,331263,331889,VqmR,sRNA,NC_002506,+,1031438,1031588,1,1,true,0.23563023552695095,0.26778296686877595,4.0149358449149375,0.291624,0.8072636678200691,30,0.0,22,0.0
VqmR,sRNA,NC_002506,+,1031438,1031588,VCA0424,CDS_UTRS,NC_002506,+,388283,388857,1,1,true,0.10995710045550344,0.14112604231690598,9.092692635286475,0.06149800000000005,0.4241241379310348,22,0.0,30,0.0
VCA0428,CDS_UTRS,NC_002506,+,390004,390810,VCA0325:VCA0328,IGR,NC_002506,+,329323,329658,1,0,true,0.00044988993427608204,0.0010605876343161354,2833.19997050729,NaN,NaN,27,0.0,27,0.0
VCA0304,CDS_UTRS,NC_002506,+,318063,318569,Vcr001,sRNA,NC_002505,+,21901,21941,1,1,true,0.5403161475872045,0.5703059430129512,1.4865545411468895,0.33818400000000004,0.8198400000000001,16,0.0,20,0.0
VCA0304,CDS_UTRS,NC_002506,+,318063,318569,VCA0483,CDS_UTRS,NC_002506,+,422584,423528,1,1,true,8.779611979714552e-5,0.00025169719253200477,15855.902500100265,NaN,NaN,16,0.0,16,0.0
VCA0501,CDS_UTRS,NC_002506,+,432301,433096,VCA0299,CDS_UTRS,NC_002506,+,314647,315235,1,1,true,8.340722917565824e-5,0.0002446469112838716,24634.26909031472,NaN,NaN,29,0.0,29,0.0
Vcr001,sRNA,NC_002505,+,21901,21941,VCA0299,CDS_UTRS,NC_002506,+,314647,315235,1,1,true,0.04421181530214868,0.06559906535728433,43.73327120000805,0.6665300000000001,0.9618877952591853,25,0.0,29,0.0
VC0249,CDS_UTRS,NC_002505,+,254753,256168,VSsrna24,sRNA,NC_002505,+,106481,106537,1,0,true,1.0,1.0,0.006257457128497134,0.43828599999999995,0.8551921951219511,17,0.0,32,0.0
VC1887,CDS_UTRS,NC_002505,+,2033981,2035017,VC1354:VC1350,IGR,NC_002505,-,1441390,1444611,1,0,true,0.00020413225135929025,0.0005210624134249444,Inf,NaN,NaN,16,0.0,16,0.0
VC0894:VC0896,IGR,NC_002505,+,954594,954813,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.14396372152848969,0.17719806500971602,Inf,0.740014,0.9817764510779435,17,0.0,36,1.0
Vcr047:VC1140,IGR,NC_002505,-,1209545,1211895,VSsrna24,sRNA,NC_002505,+,106481,106537,1,0,true,0.2211301024831701,0.25180583526277156,Inf,0.43828599999999995,0.8551921951219511,18,0.0,39,1.0
Vcr229,sRNA,NC_002506,+,897527,897726,VC0089:VC0093,IGR,NC_002505,+,87776,90761,1,0,true,0.10421720278600799,0.13466798230898652,17.677298353604503,0.43828599999999995,0.8551921951219511,27,0.0,16,0.0
VCA0972:VCA0970,IGR,NC_002506,-,917571,918130,Vcr001,sRNA,NC_002505,+,21901,21941,1,1,true,0.7116414231490323,0.7442556038616369,0.849454338132465,0.17186199999999996,0.6982356937704407,27,0.0,20,0.0
VCA0340,CDS_UTRS,NC_002506,+,338188,338899,VCA0460,CDS_UTRS,NC_002506,+,410175,410793,1,1,true,0.0010618644825973744,0.002375661518909028,1057.1882877701837,NaN,NaN,18,0.0,18,0.0
VCA0402,CDS_UTRS,NC_002506,+,375622,376227,VCA0387,CDS_UTRS,NC_002506,+,365971,366708,1,1,true,5.26786547093705e-5,0.0001620117116547128,39652.67053657065,NaN,NaN,37,0.0,37,0.0
Vcr001,sRNA,NC_002505,+,21901,21941,VCA0387,CDS_UTRS,NC_002506,+,365971,366708,1,1,true,0.04421181530214868,0.06559906535728433,43.73327120000805,0.772914,0.9957024154589371,33,0.0,37,0.0
Vcr025,sRNA,NC_002505,+,522631,522716,VCA0348:VCA0324,IGR,NC_002506,-,328759,343042,1,1,true,0.02300987517203168,0.038383432121766294,Inf,0.38742200000000004,0.8551921951219511,21,0.0,1945,0.0
VCA0348:VCA0324,IGR,NC_002506,-,328759,343042,VadR,sRNA,NC_002506,+,3202,3285,1,1,true,0.026655721080715677,0.04382446362117664,Inf,0.48852799999999996,0.8782525842696628,1945,0.0,36,0.0
VCA0501,CDS_UTRS,NC_002506,+,432301,433096,VCA0442,CDS_UTRS,NC_002506,+,397965,398576,1,0,true,4.1704438449197134e-5,0.00013673782836360325,Inf,NaN,NaN,40,1.0,40,1.0
VC2646,CDS_UTRS,NC_002505,+,2818409,2821321,VCA1072,CDS_UTRS,NC_002506,-,1022807,1023541,1,0,true,0.002517631100097284,0.005204016458715582,Inf,0.43828599999999995,0.8551921951219511,18,1.0,22,1.0
VCA0322,CDS_UTRS,NC_002506,+,327218,328070,VCA0382a,CDS_UTRS,NC_002506,+,363845,364466,1,1,true,0.002447345806521506,0.005086378078763275,545.4406411838432,NaN,NaN,31,0.0,31,0.0
Vcr017,sRNA,NC_002505,-,350275,350367,VCA0382a,CDS_UTRS,NC_002506,+,363845,364466,1,1,true,0.10369766158228344,0.13460640712785596,12.013869419903891,0.7044900000000001,0.9667101200686107,26,1.0,31,0.0
VCA0363,CDS_UTRS,NC_002506,+,351411,352302,VqmR,sRNA,NC_002506,+,1031438,1031588,1,1,true,0.04379546488880692,0.06559906535728433,44.16342012857236,0.740014,0.9817764510779435,19,1.0,39,1.0
VCA0363,CDS_UTRS,NC_002506,+,351411,352302,VCA0460,CDS_UTRS,NC_002506,+,410175,410793,1,1,true,0.00019314828365757375,0.0004941304745589498,10472.9332328627,NaN,NaN,19,1.0,19,1.0
FarS,sRNA,NC_002505,-,2266017,2266134,VC2224,CDS_UTRS,NC_002505,-,2377780,2379633,1,1,true,0.17844012230375317,0.2133547090980115,Inf,0.38742200000000004,0.8551921951219511,21,0.0,18,0.0
VC2224,CDS_UTRS,NC_002505,-,2377780,2379633,VSsrna24,sRNA,NC_002505,+,106481,106537,1,1,true,0.2211301024831701,0.25180583526277156,Inf,0.583142,0.927018266472212,18,0.0,23,0.0
VCA1011,CDS_UTRS,NC_002506,+,961260,962098,Qrr3,sRNA,NC_002506,+,772258,772365,1,1,true,0.019057272669284142,0.0323576608863887,103.45626572618721,0.7044900000000001,0.9667101200686107,21,0.0,27,1.0
VCA1011,CDS_UTRS,NC_002506,+,961260,962098,VC1622:VC1632,IGR,NC_002505,+,1743942,1757096,1,1,true,8.779872143316325e-6,3.9285623982446775e-5,322146.8893532887,NaN,NaN,21,0.0,21,0.0
Qrr3,sRNA,NC_002506,+,772258,772365,VC1622:VC1632,IGR,NC_002505,+,1743942,1757096,1,1,true,0.004065339504518262,0.007970021262294392,490.7280800938717,0.626436,0.942009022556391,27,1.0,21,0.0
VCA0300,CDS_UTRS,NC_002506,+,315236,316018,VCA0501,CDS_UTRS,NC_002506,+,432301,433096,1,1,true,0.00010535476562123502,0.00029036180573388683,13513.145663781712,NaN,NaN,17,0.0,17,0.0
VCA0424,CDS_UTRS,NC_002506,+,388283,388857,VCA0325,CDS_UTRS,NC_002506,+,328599,329322,1,1,true,0.00021508869035524736,0.0005381934116125817,5780.508976070825,NaN,NaN,24,0.0,24,0.0
VCA0864,CDS_UTRS,NC_002506,+,815798,817478,VSsrna24,sRNA,NC_002505,+,106481,106537,1,0,true,0.2211301024831701,0.25180583526277156,Inf,0.291624,0.8072636678200691,17,0.0,31,1.0
VCA0382a,CDS_UTRS,NC_002506,+,363845,364466,VCA0317,CDS_UTRS,NC_002506,+,325157,325940,1,1,true,0.0001316917226626968,0.0003510757487400051,9952.8450835642,NaN,NaN,35,1.0,35,1.0
VCA0460,CDS_UTRS,NC_002506,+,410175,410793,Vcr017,sRNA,NC_002505,-,350275,350367,1,0,true,0.9985276903118485,1.0,0.15053280170479283,0.14161800000000002,0.6473965714285715,26,0.0,37,0.0
VCA0468,CDS_UTRS,NC_002506,+,414749,415281,VCA0340,CDS_UTRS,NC_002506,+,338188,338899,1,1,true,9.218572344216192e-5,0.00026165151852613615,14817.49525017139,NaN,NaN,33,0.0,33,0.0
Vcr001,sRNA,NC_002505,+,21901,21941,VCA0340,CDS_UTRS,NC_002506,+,338188,338899,1,1,true,0.1268583381301881,0.16136606890361718,8.74686851387451,0.20821599999999996,0.7149047210300428,39,0.0,33,0.0
VCA0455,CDS_UTRS,NC_002506,+,406185,407181,VCA0463,CDS_UTRS,NC_002506,+,412162,412793,1,1,true,6.145795834888723e-5,0.00018502250785278895,24381.988859544377,NaN,NaN,33,0.0,33,0.0
VqmR,sRNA,NC_002506,+,1031438,1031588,VCA0463,CDS_UTRS,NC_002506,+,412162,412793,1,1,true,0.02703579695870517,0.04388029065417155,48.49275315335602,0.33818400000000004,0.8198400000000001,30,0.0,33,0.0
VC2265:rpsB,IGR,NC_002505,-,2416320,2420536,thi riboswitch,CDS_UTRS,NC_002505,+,1374578,1375047,1,1,true,2.1949608088767114e-5,8.404195580296401e-5,101871.12032907068,NaN,NaN,18,0.0,18,0.0
Vcr001,sRNA,NC_002505,+,21901,21941,thi riboswitch,CDS_UTRS,NC_002505,+,1374578,1375047,1,1,true,0.04421181530214868,0.06559906535728433,43.73327120000805,0.5368040000000001,0.9067176303544423,33,0.0,18,0.0
VC2282:VC2297,IGR,NC_002505,+,2438355,2451421,VSsrna24,sRNA,NC_002505,+,106481,106537,1,0,true,0.2211301024831701,0.25180583526277156,Inf,0.878052,1.0,16,0.0,34,1.0
VCA0506,CDS_UTRS,NC_002506,+,434396,435100,VCA0402,CDS_UTRS,NC_002506,+,375622,376227,1,1,true,9.218572344193987e-5,0.00026165151852613615,14817.495250171392,NaN,NaN,33,0.0,33,0.0
VCA0443,CDS_UTRS,NC_002506,+,398577,399360,VqmR,sRNA,NC_002506,+,1031438,1031588,1,1,true,0.08567306881502912,0.1166208943829793,14.721447060624222,0.48852799999999996,0.8782525842696628,23,0.0,24,1.0
VCA0443,CDS_UTRS,NC_002506,+,398577,399360,VCA0382a:VCA0387,IGR,NC_002506,+,364467,365970,1,1,true,5.2678423455576606e-5,0.0001620117116547128,29067.453969987404,NaN,NaN,23,0.0,23,0.0
VCA0382a,CDS_UTRS,NC_002506,+,363845,364466,VCA0439,CDS_UTRS,NC_002506,+,395045,396325,1,1,true,8.779621615051525e-5,0.00025169719253200477,16443.437783349727,NaN,NaN,22,0.0,22,0.0
Vcr017,sRNA,NC_002505,-,350275,350367,VCA0439,CDS_UTRS,NC_002506,+,395045,396325,1,1,true,0.10369766158228344,0.13460640712785596,12.013869419903891,0.967122,1.0,29,0.0,22,0.0
VC0573,CDS_UTRS,NC_002505,+,604056,604812,VCA0083,CDS_UTRS,NC_002506,+,93381,94992,1,1,true,0.013474923560154228,0.023673126841725196,Inf,0.855168,1.0,35,0.0,18,0.0
VCA0083,CDS_UTRS,NC_002506,+,93381,94992,Vcr001,sRNA,NC_002505,+,21901,21941,1,1,true,0.14396372152848969,0.17719806500971602,Inf,0.24871200000000004,0.7712000000000002,18,0.0,24,1.0
VCA0450,CDS_UTRS,NC_002506,+,402424,403098,Vcr017,sRNA,NC_002505,-,350275,350367,1,1,true,0.10059046709115527,0.1326863849144603,18.369741293651792,0.20821599999999996,0.7149047210300428,24,0.0,25,0.0
VCA0450,CDS_UTRS,NC_002506,+,402424,403098,VCA0328,CDS_UTRS,NC_002506,+,329659,330354,1,1,true,1.7559705742575815e-5,6.814860618936129e-5,131515.33950646213,NaN,NaN,24,0.0,24,0.0
Vcr017,sRNA,NC_002505,-,350275,350367,VCA0328,CDS_UTRS,NC_002506,+,329659,330354,1,1,true,0.10369766158228344,0.13460640712785596,12.013869419903891,0.855168,1.0,25,0.0,24,0.0
Vcr229,sRNA,NC_002506,+,897527,897726,VC0713,CDS_UTRS,NC_002505,+,762426,762799,1,1,true,0.10421720278600799,0.13466798230898652,17.677298353604503,0.772914,0.9957024154589371,40,1.0,17,1.0
VC1178,CDS_UTRS,NC_002505,+,1250109,1250795,VadR,sRNA,NC_002506,+,3202,3285,1,0,true,0.026655721080715677,0.04382446362117664,Inf,0.291624,0.8072636678200691,16,0.0,35,0.0
Vcr097,sRNA,NC_002506,+,413734,413881,Vcr017,sRNA,NC_002505,-,350275,350367,1,1,true,0.10059046709115527,0.1326863849144603,18.369741293651792,0.6665300000000001,0.9618877952591853,23,0.0,24,0.0
Vcr097,sRNA,NC_002506,+,413734,413881,VCA0322,CDS_UTRS,NC_002506,+,327218,328070,1,1,true,0.00021070629349773107,0.000530719383843071,9590.815572363232,NaN,NaN,23,0.0,23,0.0
VCA0416,CDS_UTRS,NC_002506,+,383237,383791,VCA0325,CDS_UTRS,NC_002506,+,328599,329322,1,1,true,0.00027653531798399467,0.0006742535800362988,4430.629338630131,NaN,NaN,26,0.0,26,0.0
VCA0455,CDS_UTRS,NC_002506,+,406185,407181,VCA0325:VCA0328,IGR,NC_002506,+,329323,329658,1,1,true,0.0006297906126303543,0.0014665124265535393,1891.4537397032336,NaN,NaN,24,0.0,24,0.0
VqmR,sRNA,NC_002506,+,1031438,1031588,VCA0325:VCA0328,IGR,NC_002506,+,329323,329658,1,1,true,0.2449288700314628,0.2775211923593834,3.6369246638512087,0.291624,0.8072636678200691,23,0.0,24,0.0
VC0573,CDS_UTRS,NC_002505,+,604056,604812,VCA0975,CDS_UTRS,NC_002506,-,921691,924358,1,0,true,0.013474923560154228,0.023673126841725196,Inf,0.43828599999999995,0.8551921951219511,23,0.0,16,0.0
VCA0293,CDS_UTRS,NC_002506,+,311378,312254,VqmR,sRNA,NC_002506,+,1031438,1031588,1,1,true,0.04379546488880692,0.06559906535728433,44.16342012857236,0.740014,0.9817764510779435,23,0.0,27,0.0
VCA0293,CDS_UTRS,NC_002506,+,311378,312254,VCA0495,CDS_UTRS,NC_002506,+,429142,430135,1,1,true,8.779872143316325e-6,3.9285623982446775e-5,322146.8893532887,NaN,NaN,23,0.0,23,0.0
VqmR,sRNA,NC_002506,+,1031438,1031588,VCA0495,CDS_UTRS,NC_002506,+,429142,430135,1,1,true,0.01361049185641694,0.023673126841725196,145.46712935075823,0.772914,0.9957024154589371,27,0.0,23,0.0
VC1574:VC1571,IGR,NC_002505,-,1683801,1685848,VC0727:VC0732,IGR,NC_002505,+,784728,787292,1,1,true,5.267842345524354e-5,0.0001620117116547128,29067.453969987408,NaN,NaN,28,1.0,28,1.0
envZ,CDS_UTRS,NC_002505,-,2886866,2888416,VSsrna24,sRNA,NC_002505,+,106481,106537,1,0,true,0.2211301024831701,0.25180583526277156,Inf,0.5368040000000001,0.9067176303544423,19,0.0,29,0.0
VC1976,CDS_UTRS,NC_002505,-,2127728,2129235,Vcr043,sRNA,NC_002505,+,1114590,1114749,1,0,true,0.008171874965703374,0.015285425140766475,Inf,0.626436,0.942009022556391,19,1.0,35,1.0
VCA0379,CDS_UTRS,NC_002506,+,361510,362065,VCA0358,CDS_UTRS,NC_002506,+,348985,349701,1,1,true,9.657551979180834e-5,0.00027208066193198347,14834.79909201163,NaN,NaN,29,1.0,29,1.0
VCA0480,CDS_UTRS,NC_002506,+,421273,421785,Vcr017,sRNA,NC_002505,-,350275,350367,1,1,true,0.3456219849709605,0.37521853934525784,2.6242564311491945,0.48852799999999996,0.8782525842696628,18,0.0,16,0.0
VCA0480,CDS_UTRS,NC_002506,+,421273,421785,VCA0300,CDS_UTRS,NC_002506,+,315236,316018,1,1,true,3.511925731292109e-5,0.00011785609586483226,60879.23784926305,NaN,NaN,18,0.0,18,0.0
Vcr017,sRNA,NC_002505,-,350275,350367,VCA0300,CDS_UTRS,NC_002506,+,315236,316018,1,1,true,0.053267431227653095,0.07579568727087245,36.04101795731561,0.24871200000000004,0.7712000000000002,16,0.0,18,0.0
FarS,sRNA,NC_002505,-,2266017,2266134,VCA0971,CDS_UTRS,NC_002506,+,917682,918522,1,1,true,0.17844012230375317,0.2133547090980115,Inf,0.7044900000000001,0.9667101200686107,27,0.0,17,0.0
VCA0971,CDS_UTRS,NC_002506,+,917682,918522,VSsrna24,sRNA,NC_002505,+,106481,106537,1,1,true,0.2211301024831701,0.25180583526277156,Inf,0.17186199999999996,0.6982356937704407,17,0.0,17,0.0
VCA0505,CDS_UTRS,NC_002506,+,433588,434395,VCA0399,CDS_UTRS,NC_002506,+,373432,374429,1,1,true,3.950912111616578e-5,0.00013028874911429235,53690.323267636726,NaN,NaN,32,1.0,32,1.0
VqmR,sRNA,NC_002506,+,1031438,1031588,VCA0399,CDS_UTRS,NC_002506,+,373432,374429,1,1,true,0.01361049185641694,0.023673126841725196,145.46712935075823,0.772914,0.9957024154589371,36,1.0,32,1.0
Vcr222,sRNA,NC_002505,-,2783840,2783908,VC1853,CDS_UTRS,NC_002505,-,1991734,1992667,1,0,true,0.1920774736768177,0.22663950099818925,Inf,0.7044900000000001,0.9667101200686107,38,0.0,18,0.0
VC0403,CDS_UTRS,NC_002505,+,429391,430236,VC0090:VC0081,IGR,NC_002505,-,80164,87480,1,0,true,0.004820213375758886,0.009337628967302019,276.15534001115293,NaN,NaN,16,0.0,16,0.0
VCA0625:VCA0621,IGR,NC_002506,-,556725,560074,VCA0704:Vcr101,IGR,NC_002506,-,642275,644367,1,1,true,8.779621615051525e-5,0.00025169719253200477,16443.437783349727,NaN,NaN,33,0.0,33,0.0
Vcr001,sRNA,NC_002505,+,21901,21941,VSsrna24,sRNA,NC_002505,+,106481,106537,1,0,true,1.0,1.0,0.00033593682477399254,0.049733999999999945,0.37304684047299813,38,1.0,21,1.0
VCA0501,CDS_UTRS,NC_002506,+,432301,433096,VqmR,sRNA,NC_002506,+,1031438,1031588,1,1,true,0.3465248070345691,0.37584106922665717,2.453540988326319,0.20821599999999996,0.7149047210300428,28,1.0,29,1.0
VCA0501,CDS_UTRS,NC_002506,+,432301,433096,VCA0307,CDS_UTRS,NC_002506,+,319026,319881,1,1,true,0.0004169702443038714,0.0009891123674651086,2797.229406665252,NaN,NaN,28,1.0,28,1.0
VCA0455,CDS_UTRS,NC_002506,+,406185,407181,VCA0420,CDS_UTRS,NC_002506,+,386391,386902,1,1,true,0.00010754930247636185,0.00029498498587867517,12392.37027978342,NaN,NaN,27,0.0,27,0.0
VCA0317:VCA0322,IGR,NC_002506,+,325941,327217,VCA0464,CDS_UTRS,NC_002506,+,412794,413276,1,1,true,8.779621615051525e-5,0.00025169719253200477,16443.437783349727,NaN,NaN,17,0.0,17,0.0
Vcr001,sRNA,NC_002505,+,21901,21941,VCA0464,CDS_UTRS,NC_002506,+,412794,413276,1,1,true,0.08646912940227913,0.1166208943829793,14.578057640484303,0.48852799999999996,0.8782525842696628,36,0.0,17,0.0
VC0553,CDS_UTRS,NC_002505,+,586646,587107,VC2047:VC2072,IGR,NC_002505,+,2205642,2227172,1,0,true,0.003123198935181204,0.006262864648579531,639.3177966527002,0.33818400000000004,0.8198400000000001,28,1.0,16,0.0
VC0734,CDS_UTRS,NC_002505,+,788749,790684,pyrE:VC0216,IGR,NC_002505,+,219512,223253,1,1,true,0.03053642882698493,0.049004311239929405,Inf,0.48852799999999996,0.8782525842696628,36,1.0,16,0.0
pyrE:VC0216,IGR,NC_002505,+,219512,223253,Vcr001,sRNA,NC_002505,+,21901,21941,1,1,true,0.14396372152848969,0.17719806500971602,Inf,0.33818400000000004,0.8198400000000001,16,0.0,27,0.0
VC0573,CDS_UTRS,NC_002505,+,604056,604812,VCA1059:VCA1075,IGR,NC_002506,+,1010820,1028043,1,0,true,0.2166707736660488,0.25180583526277156,4.307092529611629,0.626436,0.942009022556391,28,0.0,17,0.0
VC0900,CDS_UTRS,NC_002505,-,958738,960465,VqmR,sRNA,NC_002506,+,1031438,1031588,1,0,true,0.022142861846365047,0.03704546241451982,Inf,0.7044900000000001,0.9667101200686107,21,1.0,28,1.0
VC1289:thi riboswitch,IGR,NC_002505,+,1368696,1374577,Vcr001,sRNA,NC_002505,+,21901,21941,1,1,true,0.26720216044537803,0.29371644033543,5.946232132815127,0.38742200000000004,0.8551921951219511,18,0.0,28,0.0
VC1289:thi riboswitch,IGR,NC_002505,+,1368696,1374577,VC2336:VC2332,IGR,NC_002505,-,2482785,2485780,1,1,true,1.7559705742575815e-5,6.814860618936129e-5,131515.33950646213,NaN,NaN,18,0.0,18,0.0
VCA0329b,CDS_UTRS,NC_002506,+,331263,331889,VCA0375,CDS_UTRS,NC_002506,+,359877,360415,1,1,true,0.00015802833284594975,0.00041166741501650375,8166.76712868601,NaN,NaN,17,0.0,17,0.0
VCA0048,CDS_UTRS,NC_002506,-,56060,56516,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.14396372152848969,0.17719806500971602,Inf,0.626436,0.942009022556391,16,0.0,35,0.0
Vcr229,sRNA,NC_002506,+,897527,897726,VCA0986:VCA0982,IGR,NC_002506,-,931098,936916,1,0,true,0.10421720278600799,0.13466798230898652,17.677298353604503,0.291624,0.8072636678200691,20,0.0,16,0.0
VCA0501,CDS_UTRS,NC_002506,+,432301,433096,VCA0316,CDS_UTRS,NC_002506,+,324424,325156,1,0,true,0.00029189646909988376,0.0007086252579637603,4186.258635008393,NaN,NaN,16,0.0,16,0.0
VC2439,CDS_UTRS,NC_002505,-,2616374,2617936,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.37269892768027046,0.4008006375901872,2.9731172686576635,0.43828599999999995,0.8551921951219511,32,0.0,28,1.0
VC0423:VC0396,IGR,NC_002505,-,422523,452739,Qrr3,sRNA,NC_002506,+,772258,772365,1,0,true,0.019057272669284142,0.0323576608863887,103.45626572618721,0.967122,1.0,16,0.0,32,0.0
QrrX,sRNA,NC_002506,-,776823,776968,VCA0688:VCA0681,IGR,NC_002506,-,617840,625693,1,1,true,0.006312734999024072,0.01200471772314411,Inf,0.0048240000000000505,0.06891428571428644,37,0.0,16,0.0
VCA0688:VCA0681,IGR,NC_002506,-,617840,625693,Qrr3,sRNA,NC_002506,+,772258,772365,1,1,true,0.009574461079881247,0.017535248944052173,Inf,0.33818400000000004,0.8198400000000001,16,0.0,36,0.0
VC2086,CDS_UTRS,NC_002505,-,2245324,2246621,VCA0849,CDS_UTRS,NC_002506,-,790964,800970,1,0,true,0.008558189763974822,0.01590373700438969,Inf,0.583142,0.927018266472212,26,0.0,17,0.0
VCA0496,CDS_UTRS,NC_002506,+,430136,430943,Vcr017,sRNA,NC_002505,-,350275,350367,1,1,true,0.10059046709115527,0.1326863849144603,18.369741293651792,0.803086,1.0,16,0.0,30,0.0
VCA0496,CDS_UTRS,NC_002506,+,430136,430943,VCA0405,CDS_UTRS,NC_002506,+,377115,378009,1,1,true,2.6339500799332782e-5,9.510560257014362e-5,83177.23886977734,NaN,NaN,16,0.0,16,0.0
VCA0301,CDS_UTRS,NC_002506,+,316019,316999,VCA0480,CDS_UTRS,NC_002506,+,421273,421785,1,0,true,0.00012291267917186044,0.0003292097815377764,10650.49896238607,NaN,NaN,25,0.0,25,0.0
VCA0389,CDS_UTRS,NC_002506,+,367538,368118,VqmR,sRNA,NC_002506,+,1031438,1031588,1,1,true,0.04379546488880692,0.06559906535728433,44.16342012857236,0.20821599999999996,0.7149047210300428,18,0.0,39,0.0
VCA0389,CDS_UTRS,NC_002506,+,367538,368118,VCA0423,CDS_UTRS,NC_002506,+,387942,388301,1,1,true,1.7559705742575815e-5,6.814860618936129e-5,131515.33950646213,NaN,NaN,18,0.0,18,0.0
VC1531,CDS_UTRS,NC_002505,+,1643990,1644665,Vcr214,sRNA,NC_002505,+,2376028,2376142,1,1,true,0.019410513383391392,0.03285963764161659,76.29261842393045,0.583142,0.927018266472212,17,0.0,32,0.0
VC1531,CDS_UTRS,NC_002505,+,1643990,1644665,cysM,CDS_UTRS,NC_002505,-,568555,569775,1,1,true,2.633947189245589e-5,9.510560257014362e-5,69238.48348013603,NaN,NaN,17,0.0,17,0.0
VCA0350,CDS_UTRS,NC_002506,+,343797,344544,VqmR,sRNA,NC_002506,+,1031438,1031588,1,1,true,0.06496866275572921,0.09095612785802089,22.082033604847265,NaN,NaN,21,0.0,31,0.0
